"Austen","PROTAG.NAME","PROTAG.GENDER","Combination","Combination_Class","Combination_Class2","STORY.ID","Short_Title","Author_Gender","Canonicity","PUB..DATE","GENRE","PREDICATE","AGENT","PATIENT","POSESSOR","AFFECT","COGITATION","SOCIABILITY","POLARITY","COMMUNICATIVENESS","DESCRIPTIVENESS","ABSTRACTION","DISTINCTIVENESS_SKEW","DISTINCTIVENESS_SKEW.woSaid.","DEPTH","CLASS.SIMILARITY","HOMOGENEITY","DISTINCTIVENESS_KL","EMBODIMENT","CLOTHES","MOTION","PHYSICAL","PERCEPTION","VALUATION","CENTRALITY","ENSEMBLE","MENTIONS","POPULATION","SOCIO","COMM","COG_PER","COG_PER_RATIO"
"","Michael","M","f_M","All","Mixed","Chadwyck_1840_Trollope_TheLifeand","1840_Trollope_TheLifeand","f","non",1840,"vic",0.099642538,0.488829312,0.136282395,0.275245755,0.1104,0.0728,0.005165734,0.125,0.034868704,0.055101162,0.596642273,7.120772112,5.716994952,0.812909229,0.833060183,0.765305974,1.160741586,0.052948773,0.00602669,0.052087818,0.021954369,0.047783039,0.00602669,1.734158776,5,1163.574877,0.488691675,-0.067634266,-0.012914335,0.120583039,1.52355315868461
"","Judith","F","m_F","All","Mixed","Chadwyck_1841_Cooper_TheDeerslayervolume","1841_Cooper_TheDeerslayervolume","m","can",1841,"vic",0.070281125,0.497322624,0.115796519,0.316599732,0.1197,0.0923,0.00384369,0.125,0.027546445,0.023702755,0.534272902,6.134618154,5.952554491,0.793561884,0.771229774,0.335620746,1.07361532,0.040358744,0.00256246,0.02946829,0.005765535,0.040358744,0.00768738,1.372436423,3,796.3140133,0.475979685,-0.08845631,-0.012812299,0.132658744,2.28698891125056
"","Barnaby","M","m_M","All","Male_Male","Chadwyck_1841_Dickens_BarnabyRudgein","1841_Dickens_BarnabyRudgein","m","can",1841,"vic",0.027131783,0.53255814,0.174418605,0.265891473,0.1077,0.0471,0.004511278,0,0.073684211,0.012030075,0.620300752,11.91038718,9.1427357,0.856596534,0.82958867,0.757185086,1.149898929,0.088721805,0.017293233,0.052631579,0.004511278,0.056390977,0.006015038,1.029301277,2,526.4865036,0.395557103,-0.042588722,0.017293234,0.103490977,0.835240006570555
"","Mr. Swiveller","M","m_M","All","Male_Male","Chadwyck_1841_Dickens_TheOldCuriosity","1841_Dickens_TheOldCuriosity","m","can",1841,"vic",0.056962025,0.527689873,0.101265823,0.314082279,0.0739,0.0693,0.003863988,0,0.051004637,0.022411128,0.534775889,10.50904131,5.140456514,0.862609635,0.858996155,0.644200526,0.92343271,0.061823802,0.017774343,0.043276662,0.00309119,0.040958269,0.005409583,1.211650485,2,577.227274,0.462521854,-0.065436012,0.010046368,0.110258269,1.69196603499039
"","Osma","M","m_M","All","Male_Male","Chadwyck_1841_Ingraham_TheQuadrooneor","1841_Ingraham_TheQuadrooneor","m","non",1841,"vic",0.1197411,0.582524272,0.210355987,0.087378641,0.1438,0.0863,0.006369427,0.125,0.111464968,0.047770701,0.617834395,9.555511614,4.970027877,0.867140556,0.792629875,0.67579205,1.723645779,0.022292994,0,0.063694268,0.003184713,0.050955414,0.02866242,1.56626506,4,262.2218935,0.67236383,-0.079930573,0.060509554,0.137255414,1.69363750042341
"","Clarence","M","m_M","All","Male_Male","Chadwyck_1841_Simms_TheKinsmenor","1841_Simms_TheKinsmenor","m","non",1841,"vic",0.075487013,0.461850649,0.142045455,0.320616883,0.1204,0.0925,0.007009346,0,0.010124611,0.020249221,0.535046729,4.799304976,4.889289374,0.831207724,0.601102447,0.498412055,1.032519645,0.041277259,0.001557632,0.025700935,0.000778816,0.050623053,0.00623053,1.727716728,2,840.0218465,0.593655015,-0.085490654,-0.040498442,0.143123053,1.82723076776898
"","Jesus","M","m_M","All","Male_Male","Chadwyck_1841_Ware_JulianorScenes","1841_Ware_JulianorScenes","m","non",1841,"vic",0.119047619,0.535147392,0.146258503,0.199546485,0.0872,0.0589,0.01419214,0.25,0.010917031,0.01419214,0.443231441,5.976506433,6.048049571,0.846056313,0.519992326,0.444057832,0.977529346,0.004366812,0,0.056768559,0.003275109,0.041484716,0.007641921,1.047797563,2,700.6768614,0.62672349,-0.04470786,-0.030567685,0.100384716,1.41980000538029
"","Gervaise","M","m_M","All","Male_Male","Chadwyck_1842_Cooper_TheTwoAdmirals","1842_Cooper_TheTwoAdmirals","m","can",1842,"vic",0.030705394,0.424896266,0.053112033,0.491286307,0.0886,0.076,0.003189793,0.125,0.018341308,0.004784689,0.549441786,8.409684064,8.883192054,0.839296029,0.61221061,0.420869803,1.128880885,0.051036683,0.011961723,0.044657097,0.006379585,0.031897927,0.005582137,1.156102176,3,689.0446413,0.563866319,-0.072810207,-0.013556619,0.107897927,2.38259997271923
"","Raoul","M","m_M","All","Male_Male","Chadwyck_1842_Cooper_TheWing-and-Wingor","1842_Cooper_TheWing-and-Wingor","m","can",1842,"vic",0.062982005,0.515424165,0.102827764,0.318766067,0.11,0.1106,0.001842752,0.125,0.022113022,0.017813268,0.562039312,5.183269924,4.84314755,0.828205351,0.745777887,0.558221637,0.966954061,0.037469288,0.001228501,0.044840295,0.005528256,0.042383292,0.012899263,1.971223022,3,984.3132559,0.598730691,-0.108757248,-0.02027027,0.152983292,2.60951886417884
"","Puffer","M","m_M","All","Male_Male","Chadwyck_1842_Mathews_TheCareerof","1842_Mathews_TheCareerof","m","non",1842,"vic",0.043478261,0.5226642,0.131359852,0.302497687,0.0544,0.1142,0.004496403,0.875,0.018884892,0.014388489,0.558453237,4.469543882,4.503570318,0.853291022,0.704800401,0.600091713,0.947299146,0.070143885,0.01528777,0.067446043,0.007194245,0.054856115,0.007194245,2.151574803,3,907.068997,0.829889293,-0.109703597,-0.035971223,0.169056115,2.08180984016094
"","Margaret","F","m_F","All","Mixed","Chadwyck_1842_Simms_Beauchampevolume1","1842_Simms_Beauchampevolume1","m","non",1842,"vic",0.108433735,0.444687842,0.113910186,0.332968237,0.1423,0.1109,0.006295908,0.25,0.017838405,0.048268625,0.55613851,3.898118709,3.820032331,0.855749053,0.695426087,0.573626284,0.901699588,0.052465897,0.002098636,0.045120672,0.006295908,0.053515215,0.013641133,1.225058005,2,709.8237092,0.448121029,-0.104604092,-0.03567681,0.164415215,2.07230784740377
"","Jeremiah","M","m_M","All","Male_Male","Chadwyck_1843_Briggs_BankruptStoriesEdited","1843_Briggs_BankruptStoriesEdited","m","non",1843,"vic",0.059590317,0.551210428,0.139664805,0.249534451,0.1067,0.0908,0.00795053,0.625,0.060070671,0.020318021,0.553003534,11.49644651,8.556004636,0.800734768,0.847666427,0.695484216,0.91045367,0.032685512,0.00795053,0.041519435,0.005300353,0.044169611,0.010600707,1.206086957,3,1147.969741,0.827663836,-0.08284947,0.01590106,0.134969611,2.05571201430776
"","Jack","M","m_M","All","Male_Male","Chadwyck_1843_Cooper_NedMyersor","1843_Cooper_NedMyersor","m","can",1843,"vic",0.132530121,0.614457831,0.132530121,0.120481928,0.0588,0.0588,0,0.125,0,0.011627907,0.476744186,2.381671202,2.381671202,0.783357179,0.349636761,0.24191114,1.994271987,0.011627907,0,0.127906977,0,0.058139535,0,1.101449275,4,79.72808527,1.049053754,-0.0588,-0.058139535,0.116939535,1.01135999797728
"","Maud","F","m_F","All","Mixed","Chadwyck_1843_Cooper_Wyandotteorthe","1843_Cooper_Wyandotteorthe","m","can",1843,"vic",0.07154213,0.484896661,0.103338633,0.340222576,0.1042,0.1118,0.004615385,0.125,0.033846154,0.031538462,0.582307692,6.025012005,4.708731688,0.840750428,0.823733463,0.528369784,1.014427965,0.072307692,0.008461539,0.044615385,0.01,0.043076923,0.007692308,1.26679281,2,830.5781792,0.620297371,-0.107184615,-0.009230769,0.154876923,2.59535714749171
"","Harry","M","m_M","All","Male_Male","Chadwyck_1843_Fay_HobokenARomance","1843_Fay_HobokenARomance","m","non",1843,"vic",0.055276382,0.532035176,0.122487437,0.290201005,0.1215,0.1106,0.003625378,0.125,0.060422961,0.021148036,0.595166163,11.89488088,4.667806027,0.835190011,0.891063498,0.85293218,1.264569146,0.047734139,0.003625378,0.051359517,0.004833837,0.048942598,0.004229607,1.463176575,2,1017.260737,0.616895535,-0.106974622,0.011480363,0.159542598,2.25979013210537
"","John","M","m_M","All","Male_Male","Chadwyck_1843_Hall_TheNewPurchase","1843_Hall_TheNewPurchase","m","non",1843,"vic",0.164285714,0.55,0.057142857,0.228571429,0.1046,0.0523,0.013157895,0,0.013157895,0.039473684,0.460526316,4.345295893,4.306019748,0.854106196,0.372830606,0.117272227,1.234763883,0.019736842,0.013157895,0.039473684,0.013157895,0.006578947,0.006578947,1.662280702,5,119.6605419,0.524826938,-0.039142105,0.006578948,0.058878947,7.94960044517762
"","Alice","F","m_F","All","Mixed","Chadwyck_1843_Herbert_MarmadukeWyvilor","1843_Herbert_MarmadukeWyvilor","m","non",1843,"vic",0.056897896,0.508183944,0.117692907,0.317225253,0.1215,0.0998,0.0082769,0.5,0.035364936,0.034612491,0.562076749,6.06628538,5.374520062,0.830022347,0.774023824,0.517841193,1.217727129,0.05944319,0.002257336,0.042889391,0.009781791,0.030850263,0.015801354,1.214986619,2,807.8148076,0.593109257,-0.0915231,0.004514673,0.130650263,3.23498052512551
"","Puffer","M","m_M","All","Male_Male","Chadwyck_1843_Mathews_TheVariousWritings","1843_Mathews_TheVariousWritings","m","non",1843,"vic",0.047977422,0.533396049,0.131702728,0.286923801,0.0546,0.1137,0.005504587,0.875,0.019266055,0.014678899,0.550458716,4.435742775,4.445030236,0.849572992,0.70649292,0.597305071,0.990888243,0.064220184,0.018348624,0.069724771,0.006422018,0.056880734,0.00733945,2.067961165,3,340.8349015,0.320032771,-0.108195413,-0.037614679,0.170580734,1.99891935290427
"","God","M","m_M","All","Male_Male","Chadwyck_1844_Clark_TheLiteraryRemains","1844_Clark_TheLiteraryRemains","m","non",1844,"vic",0.25,0.441176471,0.117647059,0.191176471,0.0541,0.0541,0.013888889,0.25,0.013888889,0.055555556,0.402777778,2.792726388,2.762646908,0.863227034,0.323052119,0.087429847,1.747004877,0.013888889,0,0.041666667,0.041666667,0.013888889,0.041666667,1.25,3,45.12069787,0.626676359,-0.040211111,0,0.067988889,3.8951999688384
"","Tom","M","m_M","All","Male_Male","Chadwyck_1844_Dickens_TheLifeand","1844_Dickens_TheLifeand","m","can",1844,"vic",0.062392279,0.524991382,0.153050672,0.259565667,0.12,0.0808,0.008256275,0,0.093791281,0.027080581,0.583883752,18.4648098,6.70750707,0.799258204,0.913240829,0.861660577,1.438723256,0.05680317,0.008916777,0.04656539,0.007265522,0.048877147,0.010237781,1.122486289,3,916.3495262,0.298485188,-0.072543725,0.044914134,0.129677147,1.65312431185887
"","Coningsby","M","m_M","All","Male_Male","Chadwyck_1844_Disraeli_ConingsbyorThe","1844_Disraeli_ConingsbyorThe","m","can",1844,"vic",0.061965812,0.566239316,0.112393162,0.259401709,0.1004,0.0984,0.007401316,0.125,0.078947368,0.018914474,0.548108553,18.29538523,5.441325773,0.78460671,0.86913049,0.722965534,1.294155241,0.025493421,0.00287829,0.048930921,0.006578947,0.053453947,0.0078125,3.059479554,3,1553.690093,0.629279098,-0.090998684,0.025493421,0.151853947,1.84083693576454
"","Darby","M","m_M","All","Male_Male","Chadwyck_1844_Lever_TomBurkeOf","1844_Lever_TomBurkeOf","m","non",1844,"vic",0.061913696,0.521575985,0.193245779,0.22326454,0.0659,0.044,0.00733945,0.125,0.157798165,0.014678899,0.620183486,14.76937879,3.870630752,0.829726727,0.812569679,0.58173679,1.271863935,0.049541284,0.00733945,0.029357798,0.00733945,0.027522936,0,1.525879917,2,220.2570762,0.298856277,-0.03666055,0.130275229,0.071522936,1.59866665387733
"","Aldarin","M","m_M","All","Male_Male","Chadwyck_1844_Lippard_TheLadyeAnnabel","1844_Lippard_TheLadyeAnnabel","m","non",1844,"vic",0.100263852,0.556728232,0.116094987,0.226912929,0.0888,0.0533,0.04822335,0.625,0.010152284,0.035532995,0.520304569,5.170667996,5.220305974,0.847381908,0.452094472,0.446738509,1.285213887,0.093908629,0.012690355,0.058375635,0.002538071,0.073604061,0.005076142,1.016839378,2,752.0701413,0.974184121,-0.00507665,-0.063451777,0.126904061,0.724144826737209
"","Lee","M","m_M","All","Male_Male","Chadwyck_1845_Caruthers_TheKnightsof","1845_Caruthers_TheKnightsof","m","non",1845,"vic",0.051813472,0.488082902,0.106735751,0.353367876,0.1013,0.0834,0.004965243,0,0.020854022,0.020854022,0.555114201,4.986149172,4.526658604,0.886698618,0.749771215,0.633030149,0.661892052,0.067527309,0.007944389,0.057596822,0.003972195,0.039721946,0.009930487,1.163265306,2,580.5628284,0.599136046,-0.078434757,-0.018867924,0.123121946,2.09959501984117
"","Guert","M","m_M","All","Male_Male","Chadwyck_1845_Cooper_SatanstoeorThe","1845_Cooper_SatanstoeorThe","m","can",1845,"vic",0.09212283,0.443257677,0.146862483,0.317757009,0.1309,0.0902,0.008894536,0.625,0.039390089,0.034307497,0.565438374,5.208122897,4.398154851,0.780182103,0.780071147,0.485681431,1.02109879,0.041931385,0.005082592,0.027954257,0.007623888,0.052096569,0.00635324,1.124287343,2,493.1204912,0.562281062,-0.081305464,-0.01270648,0.142296569,1.73140000831917
"","Andries","M","m_M","All","Male_Male","Chadwyck_1845_Cooper_TheChainbeareror","1845_Cooper_TheChainbeareror","m","can",1845,"vic",0.098765432,0.62962963,0.148148148,0.12345679,0.1807,0.0241,0,0.125,0.105882353,0.047058824,0.505882353,4.926726702,3.576619819,0.750261733,0.693570438,0.296444785,2.838389038,0.023529412,0,0.023529412,0,0.035294118,0,1.040380048,4,54.99005499,0.585000585,-0.0241,0.070588235,0.059394118,0.682833326505
"","Sybil","F","m_F","All","Mixed","Chadwyck_1845_Disraeli_SybilorThe","1845_Disraeli_SybilorThe","m","can",1845,"vic",0.04570528,0.520094563,0.130811663,0.303388495,0.0862,0.0778,0.00154321,0.125,0.115740741,0.020833333,0.632716049,16.6825135,10.61049477,0.848108197,0.806271694,0.686512012,1.218401707,0.074074074,0.00462963,0.045524691,0.00462963,0.050154321,0.006944444,2.404371585,3,836.7086923,0.633870221,-0.07625679,0.06558642,0.127954321,1.55121230731047
"","Harry","M","m_M","All","Male_Male","Chadwyck_1845_Herbert_TheWarwickWoodlands","1845_Herbert_TheWarwickWoodlands","m","non",1845,"vic",0.112651646,0.519930676,0.149046794,0.218370884,0.1169,0.0401,0.010221465,0.375,0.044293015,0.081771721,0.604770017,5.934359046,6.043050965,0.830555155,0.647139864,0.539918264,1.242460887,0.051107325,0.005110733,0.061328791,0.02044293,0.02725724,0.001703578,1.069875776,2,782.1514022,1.214520811,-0.029878535,0.017035775,0.06735724,1.47116876103377
"","Julia","F","f_F","Female_Female","Female_Female","Chadwyck_1845_Kirkland_WesternClearings","1845_Kirkland_WesternClearings","f","non",1845,"vic",0.159836066,0.43442623,0.12704918,0.278688525,0.1098,0.0784,0.003921569,0.25,0.062745098,0.098039216,0.6,7.814061349,6.170501887,0.834736435,0.716373357,0.323165196,1.200357994,0.015686275,0.003921569,0.078431373,0.011764706,0.02745098,0.007843137,1.035483871,3,360.6202669,1.163291183,-0.074478431,0.035294118,0.10585098,2.8560000408
"","Roderick","M","m_M","All","Male_Male","Chadwyck_1845_Simms_CountJulianor","1845_Simms_CountJulianor","m","non",1845,"vic",0.043514644,0.469456067,0.135564854,0.351464435,0.1385,0.0709,0.004842615,0.875,0.013720743,0.01614205,0.540758676,5.345890648,5.464890197,0.888563168,0.67903102,0.509319017,0.817661377,0.04519774,0.004842615,0.0322841,0.000807103,0.041162228,0.01291364,2.328025478,3,1152.324353,0.788183552,-0.066057385,-0.027441485,0.112062228,1.72245292455987
"","Mingo","M","m_M","All","Male_Male","Chadwyck_1845_Simms_TheWigwamand","1845_Simms_TheWigwamand","m","non",1845,"vic",0.093415008,0.513016845,0.058192956,0.335375191,0.1437,0.1026,0.001477105,0.5,0.00590842,0.036927622,0.505169867,4.355780984,4.39195834,0.826080621,0.542755284,0.348211681,0.73522721,0.028064993,0.00590842,0.041358937,0.004431315,0.039881832,0.008862629,2.078175896,8,375.4619712,0.588498388,-0.101122895,-0.033973412,0.142481832,2.57259997484569
"","Clay","M","m_M","All","Male_Male","Chadwyck_1845_Willis_DashesatLife","1845_Willis_DashesatLife","m","non",1845,"vic",0.043037975,0.53164557,0.075949367,0.349367089,0.1158,0.0862,0.002469136,0.125,0.027160494,0.019753086,0.619753086,3.942740832,3.769501596,0.810410983,0.659876685,0.288002059,1.272183605,0.118518519,0.002469136,0.061728395,0.002469136,0.054320988,0.007407407,1.26035503,2,63.36211897,0.148737369,-0.083730864,-0.027160494,0.140520988,1.58686362626541
"","Elinor","F","m_F","All","Mixed","Chadwyck_1846_Cooper_ElinorWyllysor","1846_Cooper_ElinorWyllysor","m","can",1846,"vic",0.074910821,0.514863258,0.140309156,0.269916766,0.131,0.1115,0.010106682,0.625,0.071869736,0.029758563,0.520494104,12.76306346,4.374622105,0.901735849,0.880885974,0.749325779,1.181279293,0.030320045,0.002245929,0.037057833,0.00729927,0.041549691,0.011229646,1.171393342,2,1023.387088,0.538624783,-0.101393318,0.030320045,0.153049691,2.68353379571463
"","Mary","F","m_F","All","Mixed","Chadwyck_1846_Cooper_TheRedskinsor","1846_Cooper_TheRedskinsor","m","can",1846,"vic",0.201729107,0.426512968,0.146974063,0.224783862,0.0806,0.0333,0.002762431,0.125,0.019337017,0.060773481,0.422651934,6.659386504,6.952196641,0.84479294,0.543466301,0.385362327,1.197760462,0.033149171,0,0.022099448,0.002762431,0.046961326,0.008287293,1.12633833,2,253.8788558,0.543637807,-0.030537569,-0.027624309,0.080261326,0.709094117146522
"","Charles","M","m_M","All","Male_Male","Chadwyck_1846_Hall_SomethingforEvery","1846_Hall_SomethingforEvery","m","non",1846,"vic",0.37037037,0.507407407,0.048148148,0.074074074,0.1429,0.1122,0.016949153,1.25,0.010169492,0.128813559,0.457627119,4.825328419,4.934357818,0.868603098,0.431411915,0.091289753,0.895002906,0.013559322,0.013559322,0.020338983,0.006779661,0.027118644,0.013559322,1.911242604,2,424.4638352,1.314129521,-0.095250847,-0.016949152,0.139318644,4.13737501034344
"","Giovanni","M","m_M","All","Male_Male","Chadwyck_1846_Hawthorne_Mossesfroman","1846_Hawthorne_Mossesfroman","m","can",1846,"vic",0.024390244,0.527439024,0.112804878,0.335365854,0.1075,0.1463,0,0.5,0.026865672,0.017910448,0.623880597,3.300074096,3.062458105,0.795419832,0.643688973,0.306738668,1.297199032,0.074626866,0.005970149,0.047761194,0.008955224,0.053731343,0.005970149,1.149635037,2,229.5717576,0.72879923,-0.1463,-0.026865671,0.200031343,2.72280556992592
"","Arvina","M","m_M","All","Male_Male","Chadwyck_1846_Herbert_TheRomanTraitor","1846_Herbert_TheRomanTraitor","m","non",1846,"vic",0.084260731,0.429252782,0.146263911,0.340222576,0.1581,0.0517,0.015197568,0,0.024316109,0.050151976,0.572948328,4.367844231,4.34338234,0.907946399,0.698175581,0.450091885,1.031074527,0.083586626,0,0.027355623,0.012158055,0.056231003,0.012158055,1.05899705,3,397.7309391,0.586623804,-0.036502432,-0.031914894,0.107931003,0.919421622267702
"","Alfonzo","M","m_M","All","Male_Male","Chadwyck_1846_Ingraham_TheSlaveKing","1846_Ingraham_TheSlaveKing","m","non",1846,"vic",0.041750842,0.536026936,0.143434343,0.278787879,0.0939,0.1089,0.011818779,0.625,0.02757715,0.008535785,0.546290217,5.621746542,5.177515624,0.816576795,0.799361945,0.388671158,1.008471228,0.059750492,0.008535785,0.069599475,0.003282994,0.067629678,0.006565988,3.748148148,2,1522.90375,1.003230402,-0.097081221,-0.040052528,0.176529678,1.6102398121724
"","Toby","M","m_M","All","Male_Male","Chadwyck_1846_Melville_TypeeAPeep","1846_Melville_TypeeAPeep","m","can",1846,"vic",0.053412463,0.554896142,0.112759644,0.278931751,0.0883,0.057,0,0,0.022727273,0.025568182,0.542613636,3.475765542,2.739746666,0.817866544,0.575999058,0.080390066,0.784500247,0.056818182,0.011363636,0.042613636,0.002840909,0.017045455,0.005681818,2.683823529,2,357.2372349,0.97873215,-0.057,0.005681818,0.074045455,3.34399991082667
"","Emily","F","m_F","All","Mixed","Chadwyck_1847_Bennett_TheBanditsof","1847_Bennett_TheBanditsof","m","non",1847,"vic",0.060465116,0.437209302,0.198139535,0.304186047,0.1184,0.113,0.002702703,0,0.021621622,0.033333333,0.604504505,3.959863172,3.934036777,0.766973127,0.690604118,0.603794446,1.229738735,0.077477478,0.007207207,0.03963964,0.009009009,0.06036036,0.002702703,1.824695122,3,1181.358809,0.986933007,-0.110297297,-0.038738738,0.17336036,1.87208956341546
"","Miss Murray","F","f_F","Female_Female","Female_Female","Chadwyck_1847_Bronte_AgnesGreyA","1847_Bronte_AgnesGreyA","f","can",1847,"vic",0.061576355,0.522167488,0.108374384,0.307881773,0.15,0.0568,0.006802721,0.25,0.024943311,0.027210884,0.464852608,6.066820081,6.558548418,0.848102442,0.604095811,0.373794204,1.099251321,0.024943311,0.004535147,0.06122449,0.006802721,0.038548753,0.002267574,1.413559322,2,615.1894252,1.475274401,-0.049997279,-0.013605442,0.095348753,1.47345881720221
"","Mr. Rochester","M","f_M","All","Mixed","Chadwyck_1847_Bronte_JaneEyreAn","1847_Bronte_JaneEyreAn","f","can",1847,"vic",0.039187228,0.578374456,0.119013062,0.263425254,0.0882,0.0585,0.004834254,0.25,0.057320442,0.010359116,0.561464088,10.53724532,4.635781472,0.765128012,0.912183377,0.486235958,1.164087117,0.064226519,0.003453039,0.062154696,0.010359116,0.062154696,0.008287293,3.202222222,3,782.0513516,0.542714332,-0.053665746,-0.004834254,0.120654696,0.941200002007893
