"","X.2","X.1","STORY.ID","PUB..DATE","COLLECTION","GENRE","X..PREDICATE","X..AGENT","X..PATIENT","X..POSESSOR","AFFECT","COGITATION","SOCIABILITY","POLARITY","COMMUNICATIVENESS","CONCRETENESS","ABTRACTION","OBJECTIVITY","DISTINCTIVENESS.AwSaid","DISTINCTIVENESS.AwoSaid","DEPTH","CLASS.SIMILIARITY","HOMOGENEITY","DISTINCTIVENESS.BwStop","DISTINCTIVENESS.BwoStop","EMBODIMENT","CLOTHES","MOTION","PHYSICAL","PERCEPTION","VALUATION","CENTRALITY","ENSEMBLE","DISTRIBTION","MENTIONS","POPULATION","PROTAG..NAME","PROTAG..GENDER","X","cog_per"
"6831",6831,6848,"2011_Mayer,AndrewP_HeartsofSmokeandStream_SF",2011,"contemporary","scifi",0.0208265539,0.6534331272,0.0615034169,0.2642369021,8.05,10.3,0.0025364616,0,0.0304375396,0.0038046925,0.6119213697,0.4375396322,6.1009485333,5.7646268522,0.8356731518,0.8237336782,0.5951562751,1.9141795646,1.3132277219,0.1125554851,0.0133164236,0.0542168675,0.0025364616,0.0913126189,0.0047558656,1.6976477338,2,2.7486509025,2574.6554364472,0.8701099819,"Sarah","F",NA,0.1943126189
"6832",6832,6849,"2011_McDevitt,Jack_Firebird_SF",2011,"contemporary","scifi",0.0385812072,0.7722464219,0.0584940884,0.1306782825,9.34,5.6,0.0042219542,0.625,0.1133896261,0.0072376357,0.6338962606,0.2828709288,15.7345217624,4.8856587407,0.8079570354,0.9140655025,0.7488329362,1.6521506726,1.2623733475,0.0494571773,0.0060313631,0.0560916767,0.0018094089,0.0651387214,0.0096501809,2.6358792185,2,3.3610696137,1352.200971325,0.9111866384,"Alex","M",NA,0.1211387214
"6833",6833,6850,"2011_McHugh,Daniel_ThePoolandthePedestal",2011,"contemporary","young-adult",0.0227979275,0.6300518135,0.2549222798,0.0922279793,7.92,8.85,0.0092592593,0.25,0.04218107,0.0133744856,0.6069958848,0.3179012346,5.8228250026,5.9354654415,0.8377449884,0.701798106,0.6848420046,1.7861358155,1.2893720773,0.037037037,0.0030864198,0.0565843621,0.0020576132,0.1080246914,0.0072016461,1.1699134199,2,1.6922499073,897.6887429443,0.9715246136,"Ader","M",NA,0.1965246914
"6834",6834,6851,"2011_McIntosh,Will_SoftApocalypse_SF",2011,"contemporary","scifi",0.0222984563,0.7770154374,0.0480274443,0.1526586621,5.27,2.55,0.0221088435,0,0.1445578231,0.0034013605,0.6207482993,0.3860544218,12.1378019437,5.9550372396,0.8083586358,0.870014133,0.8346077617,1.9328390725,1.5112912226,0.0629251701,0.0170068027,0.0527210884,0.0034013605,0.0578231293,0,1.0409448819,2,1.2156028647,738.2670270512,1.1168941408,"Cortez","M",NA,0.0833231293
"6835",6835,6852,"2011_McKinlay,Jenn_BooksCanbeDeceiving_MY",2011,"contemporary","mystery",0.020795107,0.8348623853,0.0513761468,0.0929663609,9.32,10.75,0.0107591154,0.125,0.1625821877,0.004781829,0.6604901375,0.303048416,17.3043681131,7.4512246227,0.785272428,0.8797848678,0.6935933689,2.0317414046,1.4705885305,0.0430364614,0.0077704722,0.0394500897,0.0017931859,0.0830842797,0.0053795577,1.3558528428,2,2.5526008981,2260.6986239226,1.5121729926,"Beth","F",NA,0.1905842797
"6836",6836,6853,"2011_Miller,AD_Snowdrops_PW",2011,"contemporary","prizewinners",0.0473933649,0.6224328594,0.1137440758,0.2164296998,5.86,4.66,0.0045045045,0.125,0.1366366366,0.0135135135,0.6051051051,0.3528528529,12.7843851681,4.4393431003,0.8036187393,0.8952736222,0.8202931995,1.8305589415,1.3417497954,0.0945945946,0.0345345345,0.0375375375,0.0135135135,0.0435435435,0.0045045045,1.275142315,2,2.116961715,1114.1507087789,1.6579623643,"Masha","F",NA,0.0901435435
"6837",6837,6854,"2011_Morgenstern,Erin_NightCircus_BS",2011,"contemporary","bestsellers",0.0215430862,0.6382765531,0.0626252505,0.2775551102,6.05,7.46,0.0053658537,0.125,0.127804878,0.0048780488,0.6404878049,0.3868292683,16.9385733242,7.4295349365,0.8255631114,0.8750597882,0.8687901374,2.0737249147,1.4821869471,0.0965853659,0.0341463415,0.0419512195,0.0029268293,0.0234146341,0.0043902439,1.2991239049,3,1.8580746682,1715.3622421999,0.8262823903,"Celia","F",NA,0.0980146341
"6838",6838,6855,"2011_Nickle,David_Eutopia_SF",2011,"contemporary","scifi",0.033877551,0.7428571429,0.0730612245,0.1502040816,6.23,10.26,0.0299921073,0.5,0.0880031571,0.0130228887,0.6022099448,0.3524072612,13.0805121951,5.9944111359,0.8070492779,0.9374618479,0.8480130618,1.8234325222,1.3523778417,0.0662983425,0.0063141279,0.046961326,0.0071033938,0.0935280189,0.0059194949,1.4478448276,2,2.6411011611,2931.7553001143,0.872805984,"Jason","M",NA,0.1961280189
"6839",6839,6856,"2011_North,Anna_AmericaPacifica_SF",2011,"contemporary","scifi",0.0271186441,0.7462469734,0.0464891041,0.1801452785,7.05,9.63,0.0108235294,0.5,0.0945882353,0.0108235294,0.5887058824,0.3529411765,11.9347587369,7.9019053979,0.7925728912,0.9262506802,0.6965692659,1.9925375556,1.3910166371,0.096,0.0084705882,0.0461176471,0.0037647059,0.1087058824,0.0037647059,3.0030721966,3,2.8704746598,2204.356846473,1.1275482591,"Darcy","M",NA,0.2050058824
"6841",6841,6858,"2011_Obreht,Tea_TheTigersWife_PW",2011,"contemporary","prizewinners",0.0630630631,0.6576576577,0.0630630631,0.2162162162,8.26,12.4,0,0.125,0.0166666667,0.0333333333,0.5,0.3416666667,4.4522121494,4.5367800478,0.8506578113,0.4652727577,0.3444801139,2.0319376959,1.5245175096,0.0333333333,0.0083333333,0.0916666667,0.0166666667,0.025,0,2.6979166667,2,3.1672073237,111.0494169906,0.8813445793,"Luka","M",NA,0.149
"6842",6842,6859,"2011_OConnell,Carol_TheChalkGirl_MY",2011,"contemporary","mystery",0.0415065334,0.6894696387,0.090699462,0.1783243659,8.63,4.35,0.004521477,0.5,0.1122833459,0.0143180106,0.6714393369,0.3911077619,18.5919536003,4.991404655,0.8421774131,0.8734249392,0.5531621394,1.6971710851,1.1627482372,0.0384325546,0.0113036925,0.0519969857,0.0067822155,0.0550113037,0.0037678975,1.0756159728,2,1.8925510998,991.5335876129,0.783201886,"Mallory","M",NA,0.0985113037
"6843",6843,6860,"2011_Oliver,Lauren_Delirium",2011,"contemporary","young-adult",0.0380184332,0.6658986175,0.0622119816,0.2338709677,7.19,4.7,0.0027746948,0.25,0.0832408435,0.0099889012,0.6481687014,0.4023307436,11.4672221308,4.6694614536,0.8256930935,0.93319558,0.7461427618,1.8495747635,1.3567196594,0.114872364,0.0066592675,0.0615982242,0.0038845727,0.0432852386,0.0061043285,1.7269155206,2,2.816852736,1438.0603363654,0.8180092926,"Alex","M",NA,0.0902852386
"6844",6844,6861,"2011_Park,Jessica_Flat-OutLove",2011,"contemporary","young-adult",0.023535303,0.7100650976,0.0465698548,0.2198297446,8.89,7.27,0.0082464225,0.125,0.0184331797,0.0063060878,0.6451612903,0.4203250061,5.8234619278,5.8770118666,0.8409086258,0.7853679675,0.5066328273,1.8486577445,1.3943463073,0.0924084405,0.0099442154,0.0633034198,0.0050933786,0.0652437545,0.0019403347,3.0072347267,4,3.1264824419,4322.2571402163,1.1553748036,"Julie","F",NA,0.1379437545
"6845",6845,6862,"2011_Patchett,Ann_StateofWonder_BS",2011,"contemporary","bestsellers",0.0322178711,0.658241367,0.0530437878,0.256496974,6.89,9.86,0.0067114094,0.625,0.0561004991,0.0080881088,0.5974875237,0.4081913612,10.9565877538,6.5213368225,0.8249815694,0.9409381227,0.8038805344,2.0789882699,1.3894113834,0.1075546378,0.0139390811,0.0538633626,0.003269661,0.0674582688,0.0060230597,6.7225725095,3,3.8789693232,4153.8749240287,0.779192445,"Marina","F",NA,0.1660582688
"6846",6846,6863,"2011_Patterson,James_10thAnniversary_BS",2011,"contemporary","bestsellers",0.0456621005,0.7876712329,0.0684931507,0.098173516,8.28,6.04,0.0044742729,0.25,0.1789709172,0.0134228188,0.6689038031,0.3064876957,12.1634141063,6.507244298,0.7748491411,0.8575683439,0.7440364124,2.115290596,1.6210828156,0.029082774,0.0044742729,0.0581655481,0.0022371365,0.0514541387,0.0022371365,1.1513292434,2,0.8151819726,595.9068735511,1.4222121087,"Cindy","F",NA,0.1118541387
"6847",6847,6864,"2011_Patterson,James_ChristmasWedding_BS",2011,"contemporary","bestsellers",0.0367892977,0.6789297659,0.0869565217,0.1973244147,10.22,10.22,0.0096774194,0.25,0.0935483871,0.0064516129,0.5677419355,0.2870967742,7.8936020638,3.2228274234,0.7969219565,0.8849613484,0.7823800073,2.0667461142,1.691362022,0.0516129032,0.0032258065,0.0387096774,0,0.0451612903,0.0096774194,1.2054380665,3,0.8720246494,848.5003845168,2.5634452704,"Claire","F",NA,0.1473612903
"6848",6848,6865,"2011_Patterson,James_KillAlexCross_BS",2011,"contemporary","bestsellers",0.0239616613,0.7539936102,0.0303514377,0.1916932907,6.6,10.22,0.0062794349,0.75,0.1240188383,0.0047095761,0.6671899529,0.4175824176,12.4650196624,3.7251843202,0.8045190327,0.9004967763,0.6323133596,1.837929161,1.4129652046,0.0832025118,0.0156985871,0.0502354788,0,0.0737833595,0.0047095761,1.9478827362,6,1.9972904479,796.6853625718,1.3322497702,"Hala","F",NA,0.1759833595
"6849",6849,6866,"2011_Patterson,James_KillMeIfYouCan_BS",2011,"contemporary","bestsellers",0.014084507,0.6744913928,0.1283255086,0.1830985915,9.6,3.66,0.0045731707,0.125,0.2179878049,0.0045731707,0.6661585366,0.3368902439,15.7120763082,2.7947648493,0.7803963594,0.8346780953,0.871235203,1.962760681,1.4943382619,0.0807926829,0.0076219512,0.0442073171,0.006097561,0.0518292683,0.0030487805,1.2135231317,3,1.616457603,1003.5167228263,1.4714321449,"Katherine","F",NA,0.0884292683
"6850",6850,6867,"2011_Patterson,James_NowYouSeeHer_BS",2011,"contemporary","bestsellers",0.0634057971,0.625,0.0597826087,0.2518115942,8.19,5.02,0.0026501767,0.125,0.0839222615,0.0132508834,0.6298586572,0.4151943463,12.4658643009,4.0096996367,0.836975848,0.919356616,0.7159774522,1.5358538594,1.0770154545,0.0777385159,0.0229681979,0.0538869258,0.0035335689,0.0574204947,0.0088339223,2.4368070953,3,2.9975988473,1515.3395380903,1.3788348845,"Peter","M",NA,0.1076204947
"6851",6851,6868,"2011_Patterson,James_TickTock_BS",2011,"contemporary","bestsellers",0.0304054054,0.6880630631,0.0427927928,0.2387387387,6.13,7.45,0.0011049724,0.125,0.0607734807,0.0132596685,0.6607734807,0.4375690608,10.531707883,5.0880812577,0.8580113733,0.8562975914,0.6965370366,1.3391782981,0.9270920552,0.0563535912,0.0132596685,0.0674033149,0.0044198895,0.0464088398,0.008839779,2.0100502513,2,2.482667508,1036.9410239793,1.29617628,"Berger","M",NA,0.1209088398
"6852",6852,6869,"2011_Patterson,James_Toys_BS",2011,"contemporary","bestsellers",0.0430528376,0.6457925636,0.1017612524,0.2093933464,9.66,2.27,0.009469697,0.125,0.0946969697,0.009469697,0.6212121212,0.3825757576,12.6043752666,2.9984459161,0.8458704657,0.8559511238,0.5970789935,1.6057391348,1.2198767826,0.0776515152,0.0170454545,0.071969697,0.0018939394,0.0473484848,0.0018939394,1.237020316,2,2.0900993406,899.215647665,1.6409044665,"Lucy","F",NA,0.0700484848
"6853",6853,6870,"2011_Picoult,Jodi_SingYouHome_BS",2011,"contemporary","bestsellers",0.0373333333,0.6366666667,0.0933333333,0.2326666667,7.96,4.81,0.00386349,0.125,0.0734063104,0.0103026401,0.601416613,0.396651642,11.380194379,5.1127971782,0.8301415986,0.9420598365,0.8495488777,1.7158132832,1.2198646724,0.0824211204,0.0103026401,0.0547327753,0.005795235,0.0334835802,0.00386349,1.7529286475,3,1.7524219233,1125.9011997756,0.6840226001,"Zoe","F",NA,0.0815835802
"6854",6854,6871,"2011_Preston,Douglas_ColdVengeance_BS",2011,"contemporary","bestsellers",0.045476536,0.6927914852,0.0556361877,0.206095791,6.41,6.74,0.003303445,0,0.0330344502,0.0174610665,0.6432279377,0.4379424257,6.184764448,4.2687519631,0.8604732703,0.8134893446,0.6792977895,1.6823104796,1.1775972707,0.0646531383,0.0264275602,0.0764511562,0.0075507315,0.0637092968,0.0042472865,1.6148531952,2,2.6376820905,1873.071837814,1.001642694,"Pendergast","M",NA,0.1311092968
"6855",6855,6872,"2011_Puchner,Eric_ModelHome_PW",2011,"contemporary","prizewinners",0.0333501769,0.6280949975,0.0788276908,0.2597271349,9.11,9.4,0.0147420147,0.25,0.0540540541,0.0147420147,0.5852579853,0.3916461916,9.5014024238,4.806702618,0.8343975985,0.9204502162,0.8109630881,1.7651315053,1.2127399513,0.0914004914,0.0167076167,0.0398034398,0.0039312039,0.0746928747,0.0083538084,1.1752178122,2,1.562533027,1969.1010096914,0.810997121,"Dustin","M",NA,0.1686928747
"6856",6856,6873,"2011_Revis,Beth_AcrosstheUniverse_SF",2011,"contemporary","scifi",0.0573170732,0.6219512195,0.0804878049,0.2402439024,7.96,5.58,0.0059311981,0,0.0628706999,0.0189798339,0.6417556346,0.3724792408,7.3687018929,3.9799579836,0.8324881856,0.8855665651,0.6847346225,1.7022985649,1.3214781427,0.0723606168,0.0059311981,0.059311981,0.0059311981,0.043890866,0.0035587189,1.1779069767,2,2.4767285739,872.6800409957,1.0147442337,"Amy","F",NA,0.099690866
"6857",6857,6874,"2011_Riggs,Ransom_MissPeregrine'sHomeforPeculiarChildren",2011,"contemporary","young-adult",0.0234604106,0.8387096774,0.0791788856,0.0586510264,8.12,2.61,0.0782608696,0.125,0.1913043478,0.0028985507,0.6202898551,0.2782608696,9.8625332091,7.6643384515,0.7785015343,0.7842234965,0.797814425,2.3011855484,1.781656256,0.0289855072,0,0.0637681159,0.0057971014,0.0463768116,0,2.4119402985,2,2.7225843329,890.3286943682,1.1018919485,"Emma","F",NA,0.0724768116
"6858",6858,6875,"2011_Ringo,John_Citadel_SF",2011,"contemporary","scifi",0.0219155844,0.8125,0.0194805195,0.1461038961,4.47,6.19,0.0023603462,0.125,0.3438237608,0.0039339103,0.6860739575,0.2557041699,18.556315077,7.4536069877,0.7087401329,0.7890062996,0.6620886792,2.2474734454,1.8413537005,0.0354051928,0.0165224233,0.0165224233,0.0031471282,0.0346184107,0.0047206924,2.2275229358,3,2.7966466515,952.1269920944,0.7842891203,"Dana","F",NA,0.0965184107
"6859",6859,6876,"2011_Roberts,Nora_ChasingFire_BS",2011,"contemporary","bestsellers",0.0186500888,0.668294849,0.073268206,0.2397868561,5.6,7.79,0.0101098901,0.5,0.0145054945,0.0061538462,0.6338461538,0.4628571429,5.5087413959,5.6443500108,0.8457614966,0.718676425,0.6445543173,1.7206853417,1.2627422189,0.1182417582,0.0210989011,0.0615384615,0.0048351648,0.0654945055,0.0074725275,2.4487034949,2,2.5506333571,1565.4956682187,0.7207622782,"Rowan","M",NA,0.1433945055
"6860",6860,6877,"2011_Roberts,Nora_TheNextAlways_BS",2011,"contemporary","bestsellers",0.02680067,0.6578726968,0.087520938,0.2278056951,8.14,7.89,0.0118755119,0.125,0.0122850123,0.0073710074,0.622031122,0.4246519247,5.1518813997,5.2438355269,0.8373105564,0.7175250015,0.7035645715,1.7773263985,1.3131075212,0.0986895987,0.0114660115,0.0728910729,0.0057330057,0.0671580672,0.0081900082,1.4212085308,2,2.5326062799,2535.5923604579,1.0569372074,"Clare","F",NA,0.1460580672
"6861",6861,6878,"2011_Roth,Veronica_Divergent",2011,"contemporary","young-adult",0.0336134454,0.5966386555,0.1008403361,0.268907563,7.98,1.79,0.006504065,0.5,0.1138211382,0.0097560976,0.6829268293,0.4276422764,9.5817849758,4.3104119361,0.8142489399,0.9000710257,0.8189141477,2.0786125046,1.5375045196,0.1821138211,0.006504065,0.0520325203,0.0113821138,0.0292682927,0.0032520325,1.0628930818,2,0.8644382175,574.0693937972,0.902624833,"Tobias","M",NA,0.0471682927
"6862",6862,6879,"2011_Rothfuss,Patrick_WiseMansFear_BS",2011,"contemporary","bestsellers",0.0153846154,0.6203473945,0.0600496278,0.3042183623,8.99,2.88,0.0004889976,0,0.1056234719,0.0048899756,0.7095354523,0.4371638142,11.8719979276,6.0829571519,0.8254257151,0.8522263785,0.8898733104,2.0743997488,1.5345450721,0.1643031785,0.0171149144,0.0596577017,0.0029339853,0.0943765281,0.0029339853,1.2662721893,2,1.6768951089,484.6197395735,0.2516198025,"Denna","F",NA,0.1231765281
"6864",6864,6881,"2011_Sandford,John_BuriedPrey_BS",2011,"contemporary","bestsellers",0.03066544,0.7896350813,0.0463048145,0.1333946642,4.22,7.49,0.0048048048,0.5,0.1828828829,0.009009009,0.6738738739,0.3117117117,22.0426402911,6.6907429484,0.7681263132,0.8932307165,0.8247183172,2.1747488817,1.6350733473,0.048048048,0.009009009,0.0660660661,0.0054054054,0.0681681682,0.0045045045,6.3303964758,2,3.8846574255,2832.6992450078,0.9856295216,"Lucas","M",NA,0.1430681682
"6865",6865,6882,"2011_Sandford,John_BuriedPrey_MY",2011,"contemporary","mystery",0.0308641975,0.7891975309,0.0462962963,0.1336419753,4.13,7.47,0.0045303534,0.5,0.1842343703,0.0090607067,0.6717003926,0.310782241,22.1728267193,6.7014493142,0.767997486,0.8849106611,0.825861453,2.1758352331,1.6367267117,0.0477197221,0.0090607067,0.0658411356,0.0057384476,0.0682573241,0.0048323769,6.108974359,2,3.8754529135,2817.9425766581,0.9856392363,"Lucas","M",NA,0.1429573241
"6866",6866,6883,"2011_Sandler,Karen_Tankborn_SF",2011,"contemporary","scifi",0.0214435146,0.6009414226,0.0750523013,0.3025627615,7.58,6.94,0.009475032,0.125,0.0197183099,0.0051216389,0.6023047375,0.4463508323,6.0092132322,5.9751571647,0.8502583585,0.7929331072,0.6501565847,1.7686501026,1.2316614502,0.1259923175,0.0112676056,0.0483994878,0.0043533931,0.0693982074,0.0043533931,2.2266899767,2,3.1936303499,3948.7417971374,1.0334315093,"Kayla","F",NA,0.1387982074
"6867",6867,6884,"2011_Sawyer,RobertJ_Wonder_SF",2011,"contemporary","scifi",0.0615942029,0.6313405797,0.0860507246,0.2210144928,8.65,8.82,0.0376532399,0,0.0971978984,0.0402802102,0.5823117338,0.3345008757,10.7455927132,5.3100782048,0.8200542262,0.8739065859,0.6233086896,1.7572641931,1.3478777768,0.0402802102,0.0043782837,0.0402802102,0.0061295972,0.0621716287,0.0078809107,2.6696202532,3,3.0660363138,2206.75944334,1.0463534582,"Caitlin","F",NA,0.1503716287
"6868",6868,6885,"2011_Scalzi,John_FuzzyNation_SF",2011,"contemporary","scifi",0.0234680574,0.805410691,0.0374837027,0.1336375489,5.16,5.8,0.0051298493,0.125,0.2773324784,0.0060916961,0.71625521,0.3087528054,25.2449378151,5.5612173421,0.7521679766,0.8121468523,0.6659487491,2.2623778105,1.7681252478,0.0400769477,0.003847387,0.0445655659,0.0022443091,0.0756652773,0.0048092337,5.4033771107,2,3.8030080769,3243.279766664,1.1261388079,"Holloway","M",NA,0.1336652773
"6869",6869,6886,"2011_Shean,Michael_ShadowofaDeadStar_SF",2011,"contemporary","scifi",0.0206762345,0.6628557529,0.05327171,0.2631963026,5.74,9.5,0.0057210965,0.125,0.042431466,0.0050059595,0.6669845054,0.4283671037,8.271916671,5.7231027998,0.8388794031,0.899909576,0.5958894698,1.9143565933,1.3278000829,0.1082240763,0.0197854589,0.0557806913,0.0047675805,0.0882002384,0.0050059595,2.7608391608,2,3.504878396,3817.0005414185,0.9668187795,"Walken","M",NA,0.1832002384
"6870",6870,6887,"2011_Singh,Nalini_Archangel'sConsort",2011,"contemporary","young-adult",0.02833112,0.5449313856,0.0659583887,0.3607791058,8.09,8.01,0.0055913978,0.625,0.0251612903,0.0077419355,0.6440860215,0.4858064516,6.324293363,6.0833534778,0.8541901321,0.7678016514,0.4711533906,1.8276474572,1.2140158991,0.1651612903,0.0058064516,0.0498924731,0.0051612903,0.0683870968,0.0032258065,1.7927892235,2,3.0660897839,4341.3604528447,0.9594166747,"Elena","F",NA,0.1484870968
"6871",6871,6888,"2011_Slaughter,Karin_Fallen_MY",2011,"contemporary","mystery",0.0239255649,0.6761187417,0.0549401861,0.2450155073,5.99,10.21,0.0082108902,0,0.0108038029,0.0060501296,0.6266205704,0.455920484,5.3088415372,5.3895330517,0.835987248,0.7176916929,0.6819309695,1.7783925147,1.2133511868,0.1149524633,0.0185825411,0.0449438202,0.0038893691,0.0756266206,0.0086430424,1.0201149425,4,1.5279593501,1601.7807590786,0.752009746,"Sara","F",NA,0.1777266206
"6872",6872,6889,"2011_Slonczewski,Joan_TheHighestFrontier_SF",2011,"contemporary","scifi",0.0158196559,0.6207237493,0.044690528,0.3187660668,6.54,8.02,0.0070381232,0.5,0.0132942326,0.0046920821,0.6084066471,0.4604105572,6.1290309917,6.2389455134,0.8583896119,0.6928205658,0.6719556094,1.8358047772,1.4262314604,0.1042033236,0.0152492669,0.0398826979,0.0013685239,0.0764418377,0.0031280547,5.6682634731,2,3.9050453436,3081.5808320854,0.651084055,"Jenny","F",NA,0.1566418377
"6873",6873,6890,"2011_Sorensen,Jessica_TheFallenStar",2011,"contemporary","young-adult",0.0153787005,0.691657055,0.062283737,0.2306805075,8.1,3.69,0.003392386,0.125,0.0501319261,0.0041462495,0.6788541274,0.4319638145,6.7237920386,5.1478001714,0.8301328926,0.8924907991,0.4693833291,2.092333962,1.5808566312,0.1387108933,0.0135695439,0.0584244252,0.0026385224,0.0893328308,0.0026385224,9.3082706767,7,3.9599609809,2611.5664124714,1.054752186,"Alex","M",NA,0.1262328308
"6874",6874,6891,"2011_Sparks,Nicholas_TheBestofMe_BS",2011,"contemporary","bestsellers",0.0301487862,0.7114330462,0.0591229444,0.1992952232,6.04,10.95,0.0094482237,0,0.0366591081,0.007558579,0.6247165533,0.3771730915,6.8222742007,4.7521020248,0.8381523032,0.8729728461,0.5744518094,1.6555431979,1.1197015582,0.0570672714,0.0113378685,0.074829932,0.0026455026,0.0661375661,0.0049130763,1.0226011102,2,2.480640606,2503.7228233893,0.9927529038,"Amanda","F",NA,0.1756375661
"6875",6875,6892,"2011_SpencerFleming,Julia_OneWasASoldier_MY",2011,"contemporary","mystery",0.0275761974,0.6603773585,0.0498306725,0.2622157716,6.61,3.71,0.0114503817,0,0.0338740458,0.0076335878,0.6698473282,0.4856870229,6.529586726,6.0624710825,0.8507904454,0.8101337967,0.8002476713,1.7888268207,1.2849080604,0.1216603053,0.0267175573,0.0610687023,0.0033396947,0.0830152672,0.0066793893,1.5383043922,2,2.5953231177,1405.2967774349,0.7177205196,"Clare","F",NA,0.1201152672
"6876",6876,6893,"2011_Stephenson,Neal_Reamde_SF",2011,"contemporary","scifi",0.0288681205,0.6953271028,0.0745586708,0.2012461059,6.53,9.92,0.0055899381,0.5,0.0379317229,0.0065881413,0.5488121382,0.3647434618,9.4354820484,8.0676913339,0.8297346952,0.8861414782,0.8442271379,1.6832111937,1.0815111707,0.0810541026,0.0073867039,0.0523058495,0.0043920942,0.0832501497,0.0071870633,1.6272376272,3,1.7219952718,1159.0869315199,0.2500187514,"Zula","F",NA,0.1824501497
