STORY.ID,PUB..DATE,COLLECTION,GENRE,X..PREDICATE,X..AGENT,X..PATIENT,X..POSESSOR,AFFECT,COGITATION,SOCIABILITY,POLARITY,COMMUNICATIVENESS,CONCRETENESS,ABTRACTION,OBJECTIVITY,DISTINCTIVENESS.AwSaid,DISTINCTIVENESS.AwoSaid,DEPTH,CLASS.SIMILIARITY,HOMOGENEITY,DISTINCTIVENESS.BwStop,DISTINCTIVENESS.BwoStop,EMBODIMENT,CLOTHES,MOTION,PHYSICAL,PERCEPTION,VALUATION,CENTRALITY,ENSEMBLE,DISTRIBTION,MENTIONS,POPULATION,PROTAG..NAME,PROTAG..GENDER,AUTH_GENDER,cog_per,cog_per_norm,GENRE
22651,1987,klab,DNE,0.0262896825,0.8060515873,0.0744047619,0.0932539683,5.95,13.93,0.0203094778,0.125,0.1992263056,0.0072533849,0.6726305609,0.2814313346,19.2885264338,9.1677269825,0.8289942395,0.8669886251,0.9711479376,2.1277542144,1.6832187799,0.0454545455,0.0077369439,0.0623791103,0.003868472,0.1097678917,0.0048355899,2.2262825018,3,2.6129533765,3044.221936079,0.9609286414,Norman,M,M,0.2490678917,2.4092758866,scifi
20006,1951,klab,DNE,0.0185897436,0.7435897436,0.0647435897,0.1730769231,7.13,12.7,0.0074303406,0.125,0.0693498452,0.0037151703,0.5876160991,0.3164086687,9.4358272643,4.2242343651,0.9762734881,0.920628997,0.8221044178,1.7900966695,1.1995007843,0.053250774,0.0167182663,0.0736842105,0.0030959752,0.1219814241,0.0037151703,2.5547945205,9,2.2059783422,2327.3589467609,1.5598920555,Ward,M,M,0.2489814241,2.4071274967,mystery
21515,1978,klab,DNE,0.0210526316,0.7524210526,0.0618947368,0.1646315789,8.47,12.25,0.0099009901,0.625,0.027640264,0.0061881188,0.6295379538,0.376650165,6.0509687255,6.2173258253,0.8401959291,0.748870933,0.7852185206,1.9032232565,1.310125401,0.0775577558,0.0094884488,0.0783828383,0.00330033,0.1245874587,0.0082508251,2.2192192192,7,2.2571247676,1385.607679904,0.6249921876,Hausner,M,M,0.2470874587,2.3600696846,mystery
21297,1976,klab,DNE,0.0516746411,0.6918660287,0.0516746411,0.204784689,8.27,14.78,0.0074906367,0.375,0.0692883895,0.0168539326,0.6320224719,0.3679775281,9.4079591788,6.0467317748,0.8077140999,0.8707562564,0.765826335,1.5278233684,1.0849546319,0.0739700375,0.0018726592,0.0393258427,0.0084269663,0.0992509363,0.0093632959,1.4901129944,6,1.4848869498,1325.2104007034,1.2561236026,Aram,M,M,0.2470509363,2.3591622423,literary fiction
21992,1982,klab,DNE,0.0561694291,0.7670349908,0.0874769797,0.0893186004,12.32,16.11,0.0035366932,0.125,0.0291777188,0.0159151194,0.5649867374,0.2652519894,6.7957554991,6.9920912713,0.8203074456,0.7132428434,0.3141052936,1.4864156941,1.0328657513,0.0221043324,0.0008841733,0.0450928382,0.0035366932,0.0848806366,0.0150309461,1.8277591973,2,2.8114918288,1052.9357930736,0.9633447329,Killashandra,F,F,0.2459806366,2.3325693794,scifi
21636,1979,klab,DNE,0.0237430168,0.8254189944,0.0258379888,0.125,4.02,11.91,0.0152354571,0.5,0.1135734072,0.0041551247,0.6343490305,0.3711911357,13.1042935747,4.8192207247,0.8693074707,0.8858775139,0.8842967515,1.9558701776,1.522614476,0.0983379501,0.0145429363,0.0540166205,0.0034626039,0.1267313019,0.0048476454,2.6578366446,2,3.3959311083,1492.0129549322,1.0978756107,Kel,M,F,0.2458313019,2.3288589821,scifi
20695,1966,klab,DNE,0.0185915493,0.6822535211,0.043943662,0.2552112676,4.9,14.42,0.0027824151,0.625,0.0868113523,0.0072342794,0.7039510295,0.4318308292,10.4383507058,6.6752717866,0.8221828493,0.8443553792,0.8671595139,1.9543106687,1.4421637588,0.1068447412,0.0100166945,0.0322760156,0.0061213133,0.101279911,0.0066777963,2.4500703235,4,2.8995961883,3109.1042138892,1.7847900195,Joao,M,M,0.245479911,2.3201282592,scifi
11099,1950,klab,DNE,0.0330396476,0.6585903084,0.1828193833,0.1255506608,7.38,14.14,0.0063424947,0.75,0.1902748414,0.0105708245,0.6342494715,0.289640592,10.9707940175,3.5946917886,0.7458035386,0.8748503897,0.8747543078,2.4724445595,1.8006543808,0.0782241015,0.0042283298,0.0655391121,0.0084566596,0.1035940803,0.0021141649,1.0544217687,3,1.5087512034,1231.0380430466,2.647393641,Lucy,F,M,0.2449940803,2.3080572204,scifi
21434,1977,klab,DNE,0.0414887126,0.6308724832,0.1021964613,0.2254423429,9.34,16.42,0.0137108793,0.625,0.0262295082,0.0125186289,0.5827123696,0.3388971684,7.3940697162,7.2276062898,0.9287926932,0.7632495795,0.5219394375,1.7766880869,1.3042560841,0.0509687034,0.0035767511,0.0339791356,0.0032786885,0.0807749627,0.0104321908,3.5186766275,2,3.6060152972,3635.6619065998,1.1027182004,McKie,M,M,0.2449749627,2.307582221,scifi
22080,1983,klab,DNE,0.0330547112,0.6428571429,0.047112462,0.2769756839,8.28,13.11,0.0063244048,0.125,0.0264136905,0.0148809524,0.5922619048,0.4322916667,8.0827156001,8.444146995,0.879767159,0.7176356703,0.6911495613,1.9830812932,1.3897221136,0.1283482143,0.0107886905,0.0531994048,0.0033482143,0.1134672619,0.0040922619,1.9969372129,3,2.5169289008,2392.8361714621,0.917498532,Rudy,M,F,0.2445672619,2.2974524121,scifi
11023,1925,klab,DNE,0.0359385904,0.6420097697,0.1067690161,0.2152826239,14.41,13.62,0.012987013,0.5,0.0276390276,0.010989011,0.5767565768,0.3213453213,6.2210631395,6.2769346114,0.8160092624,0.7962030424,0.4593731028,1.9062479082,1.2425263126,0.0702630703,0.0036630037,0.0432900433,0.0116550117,0.1082251082,0.004995005,3.5297029703,3,3.40090668,3895.6958843858,1.3659522736,Kitty,F,M,0.2444251082,2.2939204352,romance
22706,1987,klab,DNE,0.01659496,0.7397049785,0.037031346,0.2066687154,4.77,10.66,0.0057540884,0.75,0.0763173834,0.0059055118,0.67383404,0.4100545124,14.8771778964,9.4537439322,0.8653882268,0.8988949419,0.8852295789,2.2560075734,1.576617773,0.080557238,0.0139309509,0.0782858873,0.0062083586,0.1376438522,0.0022713507,4.8053467001,3,3.7022140143,3717.8277337539,0.6463539176,Lafleur,M,M,0.2442438522,2.2894169153,literary fiction
23427,1990,klab,DNE,0.030418251,0.7097591888,0.0522813688,0.2075411914,8.52,13.82,0.009864365,0.25,0.0903205919,0.0101726264,0.6183723798,0.3754623921,13.3921379362,8.8660362934,0.8237059165,0.8477872161,0.8397756588,2.1996102475,1.6874518686,0.0453144266,0.0077065351,0.0477805179,0.0073982737,0.1060419236,0.0095561036,2.7686768677,2,3.2676073609,4543.775942804,1.4771703325,Alice,F,F,0.2442419236,2.289368997,literary fiction
23479,1954,klab,DNE,0.0447761194,0.6902985075,0.0970149254,0.1679104478,10.4,14.89,0.0080862534,0.5,0.0449236298,0.0188679245,0.5561545373,0.2857142857,6.1668712927,4.7541052379,0.8863564354,0.8400971987,0.5823247449,1.6469640702,1.1998955357,0.0251572327,0.0035938904,0.0530098832,0.0035938904,0.0952380952,0.0134770889,3.2398843931,3,3.3966668197,1661.429926488,1.482096277,Ravenstreet,M,M,0.2441380952,2.2867892575,scifi
11746,1944,klab,DNE,0.0245821042,0.7168141593,0.1179941003,0.1406096362,8.24,14.58,0.0066603235,0.375,0.1084681256,0.0085632731,0.5842055186,0.2540437678,13.876134296,5.0779234289,0.8083907528,0.9059414126,0.7804156176,1.7497982609,1.2759240034,0.0409134158,0.0047573739,0.0475737393,0.0009514748,0.0980019029,0.0104662226,2.2127192982,2,2.2593847672,1444.4412632061,1.431557248,Nigel,M,M,0.2438019029,2.2784361619,mystery
23462,1990,klab,DNE,0.0222852512,0.7398703404,0.0526742301,0.1851701783,8.28,13.81,0.018533123,0.625,0.0149842271,0.0082807571,0.5997634069,0.3623817035,4.6266655033,4.7091895355,0.8099680127,0.7165735776,0.6884012988,1.9128810267,1.400142596,0.0906940063,0.005126183,0.0567823344,0.0027602524,0.1056782334,0.0082807571,1.6713532513,2,2.2581656174,2187.4976039502,0.7667359285,Mary,F,F,0.2437782334,2.2778480651,scifi
22204,1984,klab,DNE,0.0314452312,0.6618075802,0.0497709288,0.2569762599,7.08,13.38,0.0046805047,0,0.0152625153,0.0079365079,0.5879120879,0.4438339438,8.884240614,9.109649989,0.8836723368,0.6699576627,0.5850250359,2.0354104921,1.5160072578,0.0732600733,0.012006512,0.0687830688,0.0036630037,0.1096866097,0.0042735043,7.9555555556,3,3.986418797,4199.6787525492,0.9023804797,Elizabeth,F,F,0.2434866097,2.2706023291,historical fiction
21891,1981,klab,DNE,0.0246575342,0.824109589,0.0416438356,0.1095890411,5.48,11.22,0.0058981233,0.125,0.0841823056,0.0096514745,0.6294906166,0.3844504021,8.8017986585,6.7219814908,0.8712212389,0.888688959,0.8289314022,2.0170084931,1.5018693349,0.0745308311,0.0064343164,0.0975871314,0.0069705094,0.1308310992,0.0048257373,5.0864197531,4,3.5965823396,2259.2673831981,1.3709146743,Nick,M,M,0.2430310992,2.2592846316,scifi
21445,1977,klab,DNE,0.0400822199,0.8036998972,0.0534429599,0.1027749229,7.52,12.22,0.001001001,0,0.0560560561,0.02002002,0.6326326326,0.3443443443,6.3878845177,4.908334895,0.8635760023,0.8368057323,0.4913810921,1.9295397646,1.4129137453,0.0690690691,0.001001001,0.0790790791,0.002002002,0.1201201201,0.003003003,5.0710382514,4,3.5807441326,1173.7623637146,1.2648301333,Ronin,M,M,0.2423201201,2.2416195143,scifi
4678,1922,klab,DNE,0.0285006196,0.644361834,0.0625774473,0.2645600991,12.37,14.55,0.0084694495,0.5,0.0344827586,0.0096793708,0.611615245,0.3303085299,5.5448923628,5.2742427134,0.8293912013,0.7824088872,0.7049698168,1.8714515711,1.2666642344,0.0629159105,0.0127041742,0.0405323654,0.0060496068,0.0961887477,0.0042347247,1.2780410742,3,1.7725165185,1485.2757582434,0.9179701843,Corinna,F,F,0.2416887477,2.2259323197,literary fiction
22093,1983,klab,DNE,0.0375722543,0.7188274154,0.0536746491,0.1899256813,7.96,12.34,0.0107484076,0.625,0.0210987261,0.0111464968,0.5983280255,0.4072452229,5.9006990755,6.0627439877,0.8018943952,0.7276041832,0.7397912394,1.8259302417,1.2970344303,0.0867834395,0.0075636943,0.0497611465,0.0067675159,0.1182324841,0.0095541401,1.2141500475,2,2.0704664655,1570.2433662284,0.6140959586,Pablo,M,F,0.2416324841,2.224534384,mystery
22044,1983,klab,DNE,0.0219378428,0.7781840341,0.0450944546,0.1547836685,6.7,12.51,0.0023710729,0,0.0331950207,0.0088915234,0.6544161233,0.4090100771,6.2613759599,6.2513535626,0.8368013101,0.7819080579,0.4373591738,1.8418444958,1.3098150458,0.0574985181,0.0100770599,0.0901007706,0.005334914,0.1161825726,0.0065204505,3.1895424837,2,3.4671167892,1576.753653782,1.0770175231,Manuel,M,M,0.2412825726,2.2158404186,scifi
20256,1956,klab,DNE,0.0293637847,0.7553017945,0.0619902121,0.1533442088,6.75,15.48,0.0047543582,0.25,0.0261489699,0.0055467512,0.6957210777,0.4009508716,9.8404533067,10.4564347319,0.7791768345,0.6132154568,0.4852196278,1.8010541114,1.2530356362,0.0625990491,0.0150554675,0.0776545166,0.0055467512,0.0863708399,0.0031695721,1.4571805007,2,2.27781184,1681.4899277841,1.5203344736,Tanner,M,M,0.2411708399,2.2130642874,scifi
10675,1942,klab,DNE,0.0295439949,0.8047527296,0.0539499037,0.1117533719,5.92,12.95,0.0234712786,0.625,0.1760345893,0.0092649784,0.5935762817,0.2865966646,13.5858571675,6.7668570986,0.725928332,0.8952288265,0.8625619114,2.3594121138,1.8833302266,0.0475602224,0.0092649784,0.0481778876,0.005558987,0.1111797406,0.0049413218,1.2614173228,2,1.9125222299,2833.1417455124,1.7685029622,Bob,M,M,0.2406797406,2.200862344,mystery
10876,1947,klab,DNE,0.0350302419,0.6995967742,0.0594758065,0.2058971774,9.87,16.69,0.0067130185,0.125,0.0700071925,0.0117477823,0.5708463198,0.2886597938,12.9361000082,8.7449545177,0.8025073888,0.9046452471,0.8837965011,1.9967790824,1.3723308878,0.0395588588,0.0064732678,0.033085591,0.0033565092,0.0733637018,0.0076720211,2.4921212121,2,3.0000848965,3139.6023577559,0.7635219742,Laskell,M,M,0.2402637018,2.1905253676,literary fiction
20607,1964,klab,DNE,0.0484171322,0.7476722533,0.0744878957,0.1294227188,4.9,12.72,0.03,0.625,0.0781818182,0.0263636364,0.5972727273,0.3327272727,9.6826376465,6.2398116978,0.8068921161,0.8844181585,0.2584180191,1.7591561646,1.2639643837,0.0409090909,0.0018181818,0.0581818182,0.0054545455,0.1127272727,0.0063636364,14.3125,2,4.0769730789,3299.0581837172,1.8007959518,Ellery,M,M,0.2399272727,2.1821663884,mystery
23093,1989,klab,DNE,0.0199637024,0.8139745917,0.0644283122,0.1016333938,3.63,14.85,0.0070859167,0.5,0.1966341895,0.0062001771,0.6519043401,0.2356067316,14.1312662298,6.5098117605,0.8319195126,0.8785886733,0.9061621255,2.229215309,1.6702727491,0.0256864482,0.004428698,0.076173605,0.0026572188,0.091231178,0.0017714792,1.0300618921,5,1.3202793558,1388.1558760356,1.227370359,Mitchell,M,F,0.239731178,2.1772941835,scifi
21388,1977,klab,DNE,0.0226955307,0.6875,0.0384078212,0.251396648,7.39,14.75,0.0075471698,0.125,0.0665523156,0.0054888508,0.6439108062,0.3993138937,12.5093784486,9.2730893547,0.8217446957,0.8562723989,0.7971917651,1.9309711036,1.3504444751,0.0819897084,0.0150943396,0.0466552316,0.0037735849,0.0919382504,0.0082332762,2.1071710008,2,2.1333738438,2442.8122487759,0.9135423518,Alex,M,M,0.2394382504,2.1700160506,adventure/war
11614,1939,klab,DNE,0.0500357398,0.6383130808,0.1122230164,0.199428163,11.49,13.18,0.0081466395,0.25,0.0298710115,0.0210454854,0.5702647658,0.2688391039,5.829879088,5.9765895629,0.8176417336,0.7712227004,0.7008583573,1.5726144049,0.9639580671,0.0373387644,0.0101832994,0.0468431772,0.0081466395,0.1072640869,0.0095044128,1.0551124003,4,1.7208191203,1583.874117039,1.1485671625,Lydia,F,M,0.2390640869,2.1607195155,literary fiction
20114,1953,klab,DNE,0.0298507463,0.657594381,0.0904302019,0.2221246708,5.8,12.87,0.0119453925,0.125,0.0520477816,0.0076791809,0.616894198,0.3899317406,8.1218532849,6.1472113087,0.7720287929,0.8320357909,0.6758446908,1.5649667383,1.158417501,0.0861774744,0.0051194539,0.0708191126,0.0093856655,0.1100682594,0,2.4191033138,2,2.7416672721,1763.961735818,1.4214034938,Paul,M,M,0.2387682594,2.1533693311,scifi
21998,1982,klab,DNE,0.044648318,0.6923547401,0.0859327217,0.1770642202,11.28,16.13,0.0118413262,0.125,0.0467732386,0.0156897573,0.5725281231,0.3093546477,9.5646535987,6.4881935044,0.8045520142,0.8583336787,0.7044732027,1.9529116266,1.5196729999,0.0298993487,0.0082889284,0.0408525755,0.0047365305,0.0772646536,0.0062166963,4.604379562,2,3.6208825315,5195.7037427517,1.647337902,Nan,F,F,0.2385646536,2.148310504,mystery
10666,1942,klab,DNE,0.0258378102,0.6385264774,0.0918393451,0.2437963674,11.17,12.73,0.0067197611,0.5,0.0141861623,0.0116973619,0.5335988054,0.3768043803,11.4377820192,11.7682167929,0.8487505816,0.653244638,0.6582743219,1.6371635116,1.1606775256,0.0485316078,0.0052264808,0.0472872076,0.006222001,0.1112493778,0.0099552016,2.6033057851,2,3.2610808478,3061.745194761,0.8099855013,Madeline,F,M,0.2385493778,2.1479309587,adventure/war
22595,1986,klab,DNE,0.038966725,0.7009632224,0.0429071804,0.2171628722,9.72,12.86,0.0038330494,0,0.0097955707,0.0149063032,0.6209540034,0.3884156729,7.0646170014,7.1735405408,0.8283954067,0.6540152488,0.518982176,1.7432580874,1.2658583149,0.0766609881,0.0025553663,0.0609028961,0.0038330494,0.1098807496,0.0076660988,2.4391304348,2,3.117149752,2412.021411527,1.0748758518,Wil,M,M,0.2384807496,2.1462258099,scifi
23051,1989,klab,DNE,0.0475929978,0.7248358862,0.0836980306,0.1438730853,8.75,14.53,0.004697286,0.125,0.0767223382,0.014091858,0.5975991649,0.3204592902,9.5595829993,5.491970283,0.8602628637,0.9154393245,0.636080034,1.8478153265,1.313878928,0.0548016701,0.0073068894,0.0558455115,0.0088726514,0.0929018789,0.0073068894,3.3127208481,2,3.2541341635,1864.7253632485,0.9945201937,Deaver,M,M,0.2382018789,2.1392969372,scifi
22942,1988,klab,DNE,0.0136563877,0.7339207048,0.0339207048,0.2185022026,7.84,15.22,0.0106067034,0,0.0301230378,0.0038184132,0.583368689,0.3966907085,5.7492734763,5.5686630919,0.8063865587,0.7498039744,0.6194131951,1.7322194434,1.3107809551,0.0755197285,0.0144251167,0.0335171829,0.0033941451,0.0857021638,0.0110309716,2.116027532,4,2.6314722911,2913.7781629116,1.3539861352,Mary Helen,F,F,0.2379021638,2.1318501608,mystery
20452,1961,klab,DNE,0.0204971653,0.7906672481,0.0274749237,0.1613606629,6.44,15.24,0.0063478629,0,0.0964875159,0.0050782903,0.6292848074,0.3474396953,13.5550658752,5.9099547046,0.901284632,0.9144592093,0.8875466912,1.9704251485,1.468780234,0.0588235294,0.0207363521,0.0749047821,0.0063478629,0.0854845535,0.0071942446,3.2061068702,2,3.4320965052,4325.7049869199,2.0598595176,Joan,F,F,0.2378845535,2.1314126121,historical fiction
21743,1980,klab,DNE,0.0282878412,0.7677419355,0.0511166253,0.152853598,5.78,9.5,0.0063507572,0,0.0552027357,0.0175867123,0.6507083537,0.3815339521,8.8989191502,7.1228335466,0.8113988141,0.8701102001,0.6524631995,1.9005065574,1.3196982981,0.0556912555,0.013678554,0.072789448,0.0063507572,0.1421592574,0.0029311187,1.4221146086,2,1.9518902051,1583.094491514,0.8984645241,Erks,M,M,0.2371592574,2.113391772,literary fiction
21728,1980,klab,DNE,0.0417469493,0.7411689146,0.0603725112,0.1567116249,8.84,15.38,0.0075140889,0.125,0.0544771446,0.0125234815,0.5860989355,0.2805259862,8.1194785314,5.8574735449,0.8055313561,0.8635238636,0.6867810865,1.6835799765,1.1758837076,0.048841578,0.0056355667,0.0463368817,0.0050093926,0.0832811522,0.0050093926,1.4706467662,2,2.6754310975,1912.7486379107,1.294146575,Jerry,M,M,0.2370811522,2.1114511559,literary fiction
20396,1959,klab,DNE,0.0349127182,0.6940980881,0.0556940981,0.2152950956,5.19,13.38,0.0056772101,1,0.0413625304,0.0170316302,0.6171938362,0.4452554745,6.0901674281,5.4624026996,0.8769059693,0.7747503205,0.4952964199,1.5370719357,1.0781427525,0.0738037307,0.0145985401,0.0470397405,0.00405515,0.103000811,0.0056772101,5.7731958763,3,3.7806684501,2385.2116875373,2.1296532924,Burl,M,M,0.236800811,2.1044857469,scifi
10819,1946,klab,DNE,0.0301478953,0.7098976109,0.0523321957,0.2076222981,9.26,12.15,0.0055066079,0.5,0.0594713656,0.0115638767,0.6073788546,0.343061674,8.2754376814,6.0296503466,0.8175484223,0.8629250344,0.7044488175,1.8522159197,1.2962119769,0.0671806167,0.0110132159,0.0528634361,0.0022026432,0.1150881057,0.0049559471,2.3044077135,2,3.1534611444,2950.5652457629,1.7636373256,Lennox,M,F,0.2365881057,2.099200832,mystery
23028,1989,klab,DNE,0.0205847953,0.6538011696,0.054502924,0.2711111111,6.52,12,0.0073009354,0.5,0.0278348163,0.0063883185,0.6194387406,0.4442162902,6.7165805457,6.6399670149,0.8018882999,0.7639539003,0.6834576591,1.8878991993,1.2461080647,0.0914898471,0.0102669405,0.0807665982,0.0038786219,0.1165868127,0.0054757016,2.9033643522,2,3.3107113272,4085.6207504407,1.0073029464,Ramona,F,M,0.2365868127,2.0991687059,literary fiction
22500,1986,klab,DNE,0.013013013,0.7237237237,0.0540540541,0.2092092092,9.59,16.24,0.0068292683,0.125,0.0448780488,0.003902439,0.5843902439,0.3570731707,7.8078472844,7.8464850099,0.8401713087,0.7741101023,0.542348846,1.5542398002,1.1084411392,0.0448780488,0.0097560976,0.0409756098,0.003902439,0.0741463415,0.0156097561,1.818359375,2,2.2654391417,1568.2641286954,1.6844942306,Joan,F,F,0.2365463415,2.098163151,mystery
23114,1989,klab,DNE,0.04340124,0.7449069973,0.0690876882,0.1426040744,9.05,13.1,0.0241171404,0,0.037037037,0.0146425495,0.5986218777,0.3522825151,5.5172559315,4.5943574142,0.7634980227,0.7978213104,0.5906432736,1.6036232356,1.174700932,0.0559862188,0.007751938,0.0516795866,0.0051679587,0.105081826,0.0086132644,1.1397569444,2,2.2752451676,2848.1561822126,2.169197397,Noa,M,F,0.236081826,2.0866217136,mystery
22963,1988,klab,DNE,0.0469543147,0.6865482234,0.046319797,0.220177665,6.21,12.18,0.0078502415,0.25,0.0144927536,0.0187198068,0.5265700483,0.3574879227,6.7667043558,6.964197136,0.82583222,0.6707007341,0.3880594581,1.5637530107,1.0488410946,0.0501207729,0.0102657005,0.0694444444,0.0054347826,0.1141304348,0.0078502415,2.5760517799,2,3.3995526225,2140.1588987323,1.3443209163,Kasimir,M,M,0.2359304348,2.08286022,scifi
23254,1990,klab,DNE,0.0278276481,0.6878366248,0.0804533214,0.2038824057,9.05,15.48,0.0107092121,0,0.0343131898,0.008742214,0.570866572,0.3529668889,9.3496661844,9.1400567372,0.8383797201,0.8277014485,0.7119810936,1.9886272863,1.4541583844,0.0799912578,0.0075401595,0.0420719047,0.0038247186,0.0802098131,0.0067752158,3.535448492,2,3.6611318107,4120.1818613399,0.4564792667,Hallie,F,F,0.2350098131,2.0599862842,romance
22190,1984,klab,DNE,0.025122549,0.7769607843,0.0428921569,0.1550245098,6.43,14.11,0.0042042042,0.125,0.16996997,0.006006006,0.6756756757,0.3141141141,18.0362250634,6.4428037167,0.9133386545,0.8813484671,0.8072258626,2.1156890737,1.6617933645,0.0654654655,0.0102102102,0.0510510511,0.0018018018,0.0936936937,0.003003003,1.8057803468,2,2.9821961987,2245.2206410809,1.4374011787,Krenn,M,M,0.2347936937,2.0546165419,scifi
21698,1980,klab,DNE,0.0266058533,0.6966932725,0.0516913721,0.2250095021,9.87,15.99,0.0081300813,0.625,0.0144124169,0.0084996305,0.6067997044,0.359571323,7.4526099683,7.6667067128,0.9752420973,0.6463214558,0.6403267262,1.8079224032,1.233824206,0.0465631929,0.0118255728,0.0546932742,0.0033259424,0.0746489283,0.0084996305,1.6841059603,2,2.5417927406,2581.2279864798,1.0150326333,Greg,M,M,0.2345489283,2.0485350559,adventure/war
22008,1982,klab,DNE,0.0183366077,0.7956777996,0.0648330059,0.1211525868,6.86,14.36,0.0031746032,0.125,0.1314285714,0.0044444444,0.6279365079,0.293968254,14.1876905248,5.4615125885,0.8127271976,0.9069797625,0.58706823,2.020232082,1.3921638383,0.0292063492,0.0114285714,0.0698412698,0.0031746032,0.0907936508,0.0120634921,3.3655172414,3,3.3051787922,1440.6329338136,0.9840388892,Elizabeth,F,M,0.2343936508,2.0446770026,mystery
21700,1980,klab,DNE,0.0372471633,0.7074494327,0.061174149,0.1941292551,7.44,13.98,0.0087781732,0.25,0.059311981,0.0109134045,0.5758007117,0.3760379597,10.751048113,8.4632801404,0.9282523237,0.88770333,0.4090549535,2.0406278634,1.5283439732,0.0944246738,0.0097271649,0.0574139976,0.0059311981,0.0944246738,0.0047449585,5.6093088858,3,3.8253765412,3510.6458105293,0.8827371915,Fenton,M,F,0.2342246738,2.040478569,scifi
21436,1977,klab,DNE,0.0256265841,0.7403548296,0.0664601521,0.1675584342,5.13,11.07,0.0074094402,0.5,0.0938529089,0.0090559824,0.6298024149,0.3515367728,15.419849242,8.3112456688,0.7517760908,0.9039436149,0.7254188383,2.1517201143,1.6302924065,0.0650384193,0.0082327113,0.0436333699,0.0024698134,0.1232162459,0.0057628979,2.4163750875,2,3.260499888,3228.671877922,0.9350338482,Thomas,M,M,0.2339162459,2.0328153128,mystery
22569,1986,klab,DNE,0.0272184937,0.7080536913,0.043251305,0.2214765101,8.55,15.78,0.0039384175,0.75,0.0214822771,0.0060866452,0.6086645184,0.4070891515,7.0483345807,7.3059204356,0.7327708299,0.7260259321,0.5600020863,1.8080242161,1.2028714234,0.0945220193,0.0193340494,0.0572860723,0.0057286072,0.0759040458,0.0068027211,2.729787234,3,3.1514519099,1631.3607812222,0.6357602421,Breedlove,M,M,0.2337040458,2.0275429501,mystery
3850,1915,klab,DNE,0.0385126162,0.6902390438,0.0909694555,0.1802788845,10.5,12.86,0.0044843049,0.625,0.0195387572,0.0172966047,0.5637411915,0.3622677771,9.0753251241,9.4771350506,0.841888662,0.718406185,0.6071284085,1.7027847235,1.1868955019,0.0518898142,0.0041639974,0.0605381166,0.0041639974,0.1050608584,0.0144138373,4.2926470588,4,3.4901735548,2920.2557099553,1.000430185,Shefford,M,M,0.2336608584,2.026469908,adventure/war
23397,1990,klab,DNE,0.0674264008,0.7559354226,0.0930674264,0.0835707502,11.02,14.97,0.0783410138,0,0.0184331797,0.0405529954,0.5640552995,0.3170506912,11.660229567,12.0569322328,0.7270669767,0.5852318823,0.6149931105,1.3297728109,0.929649707,0.0470046083,0.0064516129,0.068202765,0.0064516129,0.0838709677,0.0082949309,2.0467571644,2,3.0842353263,3927.4137531836,1.4470942348,Blythe,F,F,0.2335709677,2.0242364672,historical fiction
22045,1983,klab,DNE,0.0179299104,0.7489812551,0.0713121434,0.1617766911,3.49,8.67,0.0165723525,0.5,0.0860953921,0.0068714632,0.6794664511,0.3585286985,10.7543597845,6.1434321048,0.7693243043,0.8842959241,0.7195987274,2.185326611,1.6229864817,0.0699272433,0.0141471302,0.0662894099,0.0056588521,0.1467259499,0.0032336297,3.1484257871,3,3.4396055905,2744.7033759852,1.3070016076,Kinderman,M,M,0.2334259499,2.0206333283,mystery
21027,1972,klab,DNE,0.0209907641,0.6675062972,0.0495382032,0.2619647355,6.16,14.4,0.0045510964,0,0.0252378982,0.0045510964,0.6243276789,0.4331816301,6.7127472191,6.9319765047,0.8015526847,0.6985545094,0.3376571089,1.7533379556,1.2395514567,0.1212246587,0.0119983451,0.0633016136,0.0008274721,0.0893669839,0.0053785685,2.0318584071,2,3.1782596122,3225.3532998062,1.404770601,David,M,M,0.2333669839,2.0191682483,scifi
23189,1989,klab,DNE,0.0248973306,0.6758213552,0.0598049281,0.239476386,5.56,11.36,0.0065130261,0.25,0.0430861723,0.0072645291,0.6425350701,0.4488977956,7.3477518731,6.135706823,0.8463988051,0.8437664263,0.714655571,2.0424726252,1.4448834876,0.1144789579,0.0127755511,0.0601202405,0.005511022,0.119739479,0.004509018,9.604534005,4,3.9789339088,5238.716768565,1.3739094594,Alec,M,M,0.233339479,2.0184848565,adventure/war
